txid,ordertxid,pair,aclass,time,type,ordertype,price,cost,fee,vol,margin,misc,ledgers,posttxid,costusd,strategy,note
TSKQPW-43RSO-FBLCET,OT5CMT-XA4PS-4IT2LP,ETH/USD,forex,02:06.1,buy,market,3968.63,41.14009,0.09874,0.01036632,0,initiated,"L47HLW-VKIEC-HDW433,LLAMKF-W5OVY-WBQ2CQ",TKH2SE-M7IF5-CFI7LT,41.14009,,
TWWMTB-BW6JK-RXQHIE,OWNLYG-LX7A2-74JBQO,LTC/USD,forex,02:11.4,buy,market,94.67,41.1096,0.09866,0.43424108,0,initiated,"LBBTYF-HCADH-7HPIEH,LGRQIA-SIBNE-6Q2N4K",TKH2SE-M7IF5-CFI7LT,41.1096,,
T2VSRV-4TALB-FFYSME,O6MRWQ-7AQUH-55XABS,LTC/USD,forex,02:19.5,buy,market,94.67,41.14435,0.09875,0.43460807,0,initiated,"LXKGVR-FWCJK-5DFNLI,LW5DNE-2PLG4-3W4SEV",TKH2SE-M7IF5-CFI7LT,41.14435,,
TZ5RJE-AMA7Q-BQCGR2,OHJXTR-7PURL-CSID4E,ETH/USD,forex,02:28.1,sell,market,3965.45,41.12176,0.09869,0.01037001,0,initiated,"LWQQ5C-H5AWM-JL2S6S,L4UO5X-5JQVC-O7THZX",TKH2SE-M7IF5-CFI7LT,41.12176,,
TTHB2X-6BEXB-WCMALK,OYEAQK-7XPPF-7DW7KP,LTC/USD,forex,02:33.4,buy,market,94.67,41.14,0.09874,0.43456216,0,initiated,"L4PPYA-S7QES-B4PK6Q,LIQYHA-Q5VG7-DDSWBR",TKH2SE-M7IF5-CFI7LT,41.14,,
TMSJP3-UXQVL-JXRR5V,OZ7LJZ-M764G-SE6IIS,LTC/USD,forex,02:43.8,sell,market,94.66,41.13565,0.09873,0.43456216,0,initiated,"LUCI3K-V763R-2USWLC,L4BCKW-PHJTM-QIJLGX",TKH2SE-M7IF5-CFI7LT,41.13565,,
T63XLX-YBJH2-G5MA56,OCFBWI-BZBGX-TMCNLH,LTC/USD,forex,02:47.9,buy,market,94.67,41.14435,0.09875,0.43460807,0,initiated,"LBAJVC-WAVTX-CFGPCJ,L6RWE6-W225F-PNL2WA",TKH2SE-M7IF5-CFI7LT,41.14435,,
T6FZPH-7SOH3-MIJPDQ,OI27DX-T3PJP-D2ZX7H,LTC/USD,forex,03:30.8,buy,market,94.67,41.1,0.09864,0.43413964,0,initiated,"LTZI6F-YE2HZ-GJDKSN,LYFECZ-LLJDT-DR2AXT",TKH2SE-M7IF5-CFI7LT,41.1,,
T574WD-VGKL7-HK4JHQ,O6ERX5-JEWMZ-GJGTDU,LTC/USD,forex,03:38.6,buy,market,94.69,41.10868,0.09866,0.43413964,0,initiated,"LIM6Z5-SGFKB-SM5XB4,LXJ3TV-RKQHT-HEKM5C",TKH2SE-M7IF5-CFI7LT,41.10868,,
TTBGS5-7PHAU-Y3X7OJ,ORZVPM-KYTKS-BJHV5V,LTC/USD,forex,03:52.1,buy,market,94.67,41.09132,0.09862,0.43404795,0,initiated,"L3IP6R-DFDJW-VZTUS5,LRQWSE-J5ZPQ-RMH7SP",TKH2SE-M7IF5-CFI7LT,41.09132,,
T6FMBI-FZK5D-45KE7L,OLDQ3U-47ZEF-QAHOWI,LTC/USD,forex,04:02.0,sell,market,94.66,41.09566,0.09863,0.43413964,0,initiated,"L5PHGH-WCPO3-HKNTYF,LTM7NA-ZLNOA-6PMLYQ",TKH2SE-M7IF5-CFI7LT,41.09566,,
TSWFMX-AVNBQ-3KQ5RX,OTIRPG-RHBRV-PEWQTA,LTC/USD,forex,04:06.4,buy,market,94.66,41.1,0.09864,0.43418551,0,initiated,"LL67QE-FFQPB-B5GGMV,LB6OVO-CFCB5-B4RMI3",TKH2SE-M7IF5-CFI7LT,41.1,,
TLA6UZ-57YQ3-ZAX6MY,OOAPAO-PSZRW-IXP7T5,LTC/USD,forex,04:49.6,buy,market,94.68,41.08302,0.0986,0.43391442,0,initiated,"L4KSFQ-UOQ6G-KO7YBP,LZZY43-TYVKM-PVKIBU",TKH2SE-M7IF5-CFI7LT,41.08302,,
TJ7OFA-RZHZZ-7KUA6H,OXBQQS-H2PYT-YIA7TJ,LTC/USD,forex,04:59.3,buy,market,94.68,41.07,0.09857,0.43377693,0,initiated,"LZKVT4-4ICEP-WQZTLB,LYZMZD-5OVCV-JZR3OK",TKH2SE-M7IF5-CFI7LT,41.07,,
TPK7RY-VTJGH-P67INP,OVTFXZ-HTMVW-3WWRDS,LTC/USD,forex,05:13.1,buy,market,94.61,41.04397,0.09851,0.43382275,0,initiated,"LJIM6V-X7CFI-CVD4DD,LO3ZCD-G4YHZ-Q3ZCYA",TKH2SE-M7IF5-CFI7LT,41.04397,,
TS5V4K-RXPM6-57I6MA,ORGI3Z-SH6PZ-GLCRCT,LTC/USD,forex,05:23.1,sell,market,94.55,41.04829,0.09852,0.43414376,0,initiated,"LRQZN2-SDYLC-L4T2PX,LPRA6G-TY54S-VUVFVM",TKH2SE-M7IF5-CFI7LT,41.04829,,
TN7ORX-3RT3T-4OA5RR,ONZVAS-TIBZJ-T4SGDB,LTC/USD,forex,06:11.1,sell,market,94.56,41.03434,0.09848,0.43395029,0,initiated,"LE2CR7-SE4WN-7BEUWA,LWFDXV-CKULQ-MGUMBC",TKH2SE-M7IF5-CFI7LT,41.03434,,
TSZXX5-RPLSA-BJ2OOH,OOM52F-TVDXR-C7WG3W,LTC/USD,forex,06:35.4,sell,market,94.60948,41.05147,0.09852,0.4339044,0,initiated,"LTLMPU-TDEIG-AIWTLU,LMVLN3-JIZGC-BGF4HY",TKH2SE-M7IF5-CFI7LT,41.05147,,
TKBNYS-T6S5D-TAY42J,ODYB3O-MGOCV-FRLS6L,LTC/USD,forex,06:46.6,sell,market,94.61898,41.03823,0.09849,0.43372093,0,initiated,"LJIGBL-BV7N7-3SLYFS,LSV6UF-7CMSZ-73UVJQ",TKH2SE-M7IF5-CFI7LT,41.03823,,
TGCWLZ-7EHRP-IE226I,OAJ7LC-IK76E-KLX46L,ETH/USD,forex,07:30.1,buy,market,3968.28,41.05571,0.09853,0.01034597,0,initiated,"LUJVHL-D6OJD-W3CC4E,LHU64O-KELIO-NS2UYL",TKH2SE-M7IF5-CFI7LT,41.05571,,
TTRNHZ-Z6X6A-6J32PB,OENVGM-DUY4T-TPS4CQ,LTC/USD,forex,07:35.3,buy,market,94.82,41.04134,0.0985,0.43283425,0,initiated,"LYER4Y-ZWG5P-32IJM5,LYL7WU-UHL25-P7AR5S",TKH2SE-M7IF5-CFI7LT,41.04134,,
TAHGVU-H777R-XNKIHP,OSC726-LLFCF-BR27XC,LTC/USD,forex,07:43.7,buy,market,94.83,41.05433,0.09853,0.43292554,0,initiated,"L54EOJ-HHMQA-JGJ3FF,LEODPH-3X3ZY-QEKDM7",TKH2SE-M7IF5-CFI7LT,41.05433,,
TMMBP6-3LSPJ-RCZLXB,O3FA2V-5NH2P-JSPIXY,ETH/USD,forex,07:52.9,sell,market,3969.21,41.04981,0.09852,0.01034206,0,initiated,"LZI5E2-5MORY-PQZ6L4,LAR6NT-3QS43-GWTKZA",TKH2SE-M7IF5-CFI7LT,41.04981,,
TN22MR-T7QD5-UIGA2T,OD4D5Q-QFWSS-QMO7H5,LTC/USD,forex,07:58.4,buy,market,94.83,41.05,0.09852,0.43287989,0,initiated,"LGJHRN-7MF6L-BYLEJV,L4YMSY-2TEGK-QKVX5F",TKH2SE-M7IF5-CFI7LT,41.05,,
T3SGE7-IRYDT-7MTWH7,OT4WJ2-XA24X-3GDUWB,LTC/USD,forex,08:09.4,sell,market,94.82949,41.04978,0.09852,0.43287989,0,initiated,"LGFOCM-3LXDM-7PLREX,LHIS4O-TFTIQ-FZ6QGN",TKH2SE-M7IF5-CFI7LT,41.04978,,
TEWC4O-DFAOX-MXF5QG,OJR5CZ-YYVQ3-FZL5WJ,ETH/USD,forex,08:13.5,buy,market,3968.68,41.04453,0.09851,0.01034211,0,initiated,"LRMSHL-OHQ3F-G4GKRZ,L3KNEZ-XUOSF-LUBXQG",TKH2SE-M7IF5-CFI7LT,41.04453,,
TP6BRE-6LDUH-CTZQQ7,OUUYCH-VHPGF-5ZNN6K,LTC/USD,forex,08:15.0,buy,market,94.8,41.04134,0.0985,0.43292554,0,initiated,"L3O3C3-ATBFJ-BK4VMO,LDCYIO-ER7PJ-5XXSWJ",TKH2SE-M7IF5-CFI7LT,41.04134,,
T3KM3B-ONLZ3-DJIKT2,OHXX65-4J2R3-MR2S4R,ETH/USD,forex,08:52.5,sell,market,3967.66,41.00993,0.09842,0.01033605,0,initiated,"LA54RD-EIGBJ-7W42S5,LO6HJW-AJEH4-6TE426",TKH2SE-M7IF5-CFI7LT,41.00993,,
TGLCNK-UAJZT-YGINX7,OOJD7Q-P7MSK-LPRXKP,LTC/USD,forex,08:58.0,buy,market,94.8,41.01731,0.09844,0.43267201,0,initiated,"LK66RR-WW575-37NHFF,LTCBIH-A6F7D-AFHBR7",TKH2SE-M7IF5-CFI7LT,41.01731,,
TYPB3U-K2J7G-BJ3KC5,O3FMYX-SZHQQ-UT2HTR,LTC/USD,forex,09:07.0,buy,market,94.77,40.98703,0.09837,0.43248945,0,initiated,"LBBQWY-K2XIQ-E5U6AI,LSVMFV-WG6E7-L4IN4T",TKH2SE-M7IF5-CFI7LT,40.98703,,
TYRX2U-HMCF5-N2YWQS,OABYQU-L2MXZ-WWBWJI,LTC/USD,forex,09:20.9,buy,market,94.84,41.03028,0.09847,0.43262636,0,initiated,"LDNH5X-PNQFM-TNUD27,L4Z2EA-CSRZV-WNGR6G",TKH2SE-M7IF5-CFI7LT,41.03028,,
TGUEZW-ZEIZ6-QIJPTW,OIAUFF-QH56F-IBV2L2,LTC/USD,forex,09:31.8,sell,market,94.84999,41.00432,0.09841,0.43230704,0,initiated,"LG77OY-KVGPP-567NFZ,LVFLWR-WYHDU-6XMHBB",TKH2SE-M7IF5-CFI7LT,41.00432,,
TXEUS7-VTOER-UBRQVZ,OR22XT-YYLAF-MCKRFC,ETH/USD,forex,09:36.1,buy,market,3974.46503,41.00078,0.09841,0.01031605,0,initiated,"L7EDLQ-B3HPF-DGJVRM,LCOSCZ-SG7SL-I54524",TKH2SE-M7IF5-CFI7LT,41.00078,,
TABSG3-3EPJX-XMHFWV,OWZHVO-JR5OW-AQNME7,LTC/USD,forex,09:36.8,buy,market,94.86,41.00432,0.09841,0.43226147,0,initiated,"LX5X7N-QYGTP-R3SHFP,LTHAQV-RSQFQ-SZFZ2O",TKH2SE-M7IF5-CFI7LT,41.00432,,
TTOGHG-ARDG3-AFWL4B,OE6SL4-V6PZO-F34436,ETH/USD,forex,10:15.0,buy,market,3977.32,40.98998,0.09838,0.01030593,0,initiated,"LCRRVH-NEJ3A-RYRDD3,LPFO2Y-ZTZ22-CZPZCY",TKH2SE-M7IF5-CFI7LT,40.98998,,
TKYN3N-7CU2J-KKVR4C,OCDF67-3LRF4-DIAOJ3,SOL/USD,forex,10:15.6,buy,market,193.9,40.99,0.09838,0.21139763,0,initiated,"LATSVW-PKF6M-WDRZFR,LAFUJY-JIDJ2-AD5RAZ",TKH2SE-M7IF5-CFI7LT,40.99,,
TFVR5Z-6HV2T-NJKU7F,O4LAJK-NDV53-AAU5S2,LTC/USD,forex,10:19.8,buy,market,94.93,40.99864,0.0984,0.43188284,0,initiated,"L3UCNZ-DIEAG-XG6S6F,L7ZYFL-PRK3G-AUZBTR",TKH2SE-M7IF5-CFI7LT,40.99864,,
TLVCVN-JLB3F-32SVC7,OR2YRL-4H2H4-NNG2KF,ETH/USD,forex,10:24.2,buy,market,3977.32,40.98998,0.09838,0.01030593,0,initiated,"L3TV52-HJHDM-SBXQ2C,LQSINV-7YPYT-6WQU4M",TKH2SE-M7IF5-CFI7LT,40.98998,,
T5X73B-MBRQ3-UEOYVU,O2HMSY-WQCJK-JRKUJ3,SOL/USD,forex,10:24.9,sell,market,193.89,40.98789,0.09837,0.21139763,0,initiated,"LGZVMT-NBH2D-J6NOQT,LVEZYP-VIPZV-AQZRYW",TKH2SE-M7IF5-CFI7LT,40.98789,,
TK4RKM-YW2DB-BUWMBQ,OBMEAU-EM4BM-2R7D4H,LTC/USD,forex,10:26.4,buy,market,94.93,40.99,0.09838,0.43179185,0,initiated,"LX7NCS-CNAT4-3I3I2X,L7MLCV-46NVO-7RZ6DK",TKH2SE-M7IF5-CFI7LT,40.99,,
TLY2VB-4QIDM-G23AH3,OIKUH4-2MZ6V-TEVWV6,ETH/USD,forex,10:35.4,sell,market,3977.31,40.99,0.09838,0.01030596,0,initiated,"L6FZPC-JX4OS-AKVIE7,LPVC3C-NF6ZA-UOJTD6",TKH2SE-M7IF5-CFI7LT,40.99,,
TB6S2B-IY7UY-JEL26B,OCKN24-OEZ5G-4IWRBZ,LTC/USD,forex,10:40.7,buy,market,94.95,40.99864,0.0984,0.43179185,0,initiated,"L5SZYE-54XR3-ZCLO6C,LUCXD4-TBG53-YTH2RY",TKH2SE-M7IF5-CFI7LT,40.99864,,
TLGBOH-3ZOXA-S2EROH,O4VLLN-ZBB7E-VBHHBA,ETH/USD,forex,10:53.2,buy,market,3977.32,41.0004,0.0984,0.01030855,0,initiated,"L2JU6O-7DZJ4-VG5UAE,LGMHTR-PLCHK-YHAGXL",TKH2SE-M7IF5-CFI7LT,41.0004,,
TG6HSC-KWM27-T3HBPY,O6EKZI-AJX2U-L2JEML,ETH/USD,forex,11:53.6,sell,market,3977.31,40.9799,0.09835,0.01030342,0,initiated,"L6KT54-U7P4N-QBM2IQ,L4QHFQ-IRULE-3ULM2Z",TKH2SE-M7IF5-CFI7LT,40.9799,,
TEBNKP-52ZXP-IGICAG,O4LRIY-5SCK5-OFUFYX,LTC/USD,forex,11:58.6,buy,market,94.95,40.98,0.09835,0.43159558,0,initiated,"LONQUG-J77RV-SPU6EY,LUO55G-GMJ5U-XJOZ2P",TKH2SE-M7IF5-CFI7LT,40.98,,
TWYE6F-LLKX6-RLPACR,ONIW4G-PGCN2-QWYRU4,ETH/USD,forex,14:33.7,sell,market,3981.03,41.0201,0.09845,0.01030389,0,initiated,"LTQUVL-FSGSE-URFWH5,LVDU6X-MLJQT-RFTAWB",TKH2SE-M7IF5-CFI7LT,41.0201,,
TEE6IK-74ERM-F6ULGX,OHIPHS-C3A37-Z5ZQH6,LINK/USD,forex,14:37.5,buy,market,18.0384,41.005179,0.098412,2.27321595,0,initiated,"L5NGAE-QOVUC-A6XTJV,LDTN6U-MO2K6-SUY5CN",TKH2SE-M7IF5-CFI7LT,41.005179,,
T7HXDY-7UDHI-FFWALE,OEMXRS-Y6TVG-APCYBB,LINK/USD,forex,14:47.0,sell,market,18.03839,41.019977,0.098448,2.27403761,0,initiated,"LMS45S-7XLLF-7I2IUW,LQY72B-AGK4Q-KTQ2YG",TKH2SE-M7IF5-CFI7LT,41.019977,,
TRIYYQ-YBTXB-N2V3KJ,OZBE2V-I2QXL-CCIOML,ETH/USD,forex,14:51.6,buy,market,3981.41,41.0272,0.09847,0.01030469,0,initiated,"LFOZ2Q-FKFZX-YY3SIL,LMBQHG-F5EIV-26AY53",TKH2SE-M7IF5-CFI7LT,41.0272,,
TGCG4O-LK5EO-5GCSY4,ORJJOY-D3CDQ-7GCXIK,ETH/USD,forex,18:51.8,sell,market,3971.41,41.01247,0.09843,0.01032693,0,initiated,"LFCPVW-VKEOP-O2XBEY,L7XSKX-7BQTG-DKSMX2",TKH2SE-M7IF5-CFI7LT,41.01247,,
TVF7GI-FT7VK-V24QSI,OKTL4O-O3KC7-HZBJZK,LTC/USD,forex,18:56.8,sell,market,94.77999,41.01134,0.09843,0.43270042,0,initiated,"LLBKKS-LQTH7-32X6F5,LZAZFG-7YC7Y-AGKFDU",TKH2SE-M7IF5-CFI7LT,41.01134,,
TLEP77-3RZHR-NFHEBJ,OVLPXZ-NZOAW-67ONH4,ETH/USD,forex,19:01.6,buy,market,3971.73,41.02332,0.09846,0.01032883,0,initiated,"LHI5BS-NZ7DL-YTOGLR,L5R36F-ANPWI-44DPGA",TKH2SE-M7IF5-CFI7LT,41.02332,,
TPF7KK-TROIV-WOQEYS,OZ2JN7-W4UTM-JQOSWJ,AVAX/USD,forex,19:02.3,buy,market,21.89,40.98256,0.09836,1.87220447,0,initiated,"LI5MBQ-TYTHS-QPFZQI,LBQDO2-EUJZQ-5PSCGF",TKH2SE-M7IF5-CFI7LT,40.98256,,
TZX3DZ-ACJJ7-WEIOQU,ORRWWC-PGZD3-BJBACY,AVAX/USD,forex,20:05.7,sell,market,21.91,40.89733,0.09815,1.86660576,0,initiated,"LT7MFZ-2DNQ2-WERVXM,LGWYGN-UJUO2-OHXCAK",TKH2SE-M7IF5-CFI7LT,40.89733,,
TQPL7W-ZCQGZ-WCHA2V,OHYE7I-CURR4-ATERIU,LTC/USD,forex,20:07.9,buy,market,94.93,40.86861,0.09808,0.43051312,0,initiated,"LAHO6J-3NN3N-YIDL7N,LH3MWX-64XSH-472YGD",TKH2SE-M7IF5-CFI7LT,40.86861,,
T3XP2J-UU26C-G55O6V,OYZGLJ-LJBTX-J7XGJB,ETH/USD,forex,20:13.0,sell,market,3972.94,40.8599,0.09806,0.01028455,0,initiated,"LWAQKD-NUGDF-6322SM,LWAOUK-UL4LM-OPW4IB",TKH2SE-M7IF5-CFI7LT,40.8599,,
TP3SI2-QFSBZ-3ONMGM,O266Q2-VJWZM-FPWAAQ,LTC/USD,forex,20:18.1,sell,market,94.93999,40.8643,0.09808,0.43042242,0,initiated,"LUDRHG-KGWEB-Q4POZF,LWJXNH-46S5O-6GEUNR",TKH2SE-M7IF5-CFI7LT,40.8643,,
TYV5DS-63WJY-LJOS55,O7N3KG-RAPMC-J7CBZE,ETH/USD,forex,20:22.6,buy,market,3973.65,40.86732,0.09808,0.01028458,0,initiated,"LBW7YI-PGDLQ-R2BJQQ,LFRYYZ-MTR7K-C4HQ7Y",TKH2SE-M7IF5-CFI7LT,40.86732,,
TENQ5I-NACTS-HNHM7I,OMZA65-ZQDAW-DMIYAC,AVAX/USD,forex,20:23.4,buy,market,21.92,40.87865,0.09811,1.86490187,0,initiated,"L7C3GC-BSHGE-OXI2WR,LHRGXL-BWFVK-XAXUFW",TKH2SE-M7IF5-CFI7LT,40.87865,,
TZ2JQK-QN7FY-DASYPB,OUPIRY-CUYVP-UTD3ZQ,AVAX/USD,forex,21:25.0,sell,market,21.91,40.87135,0.09809,1.86541971,0,initiated,"LBQZJY-HGL2V-QQIN2D,L2AJ3E-MHCZW-I4XRMN",TKH2SE-M7IF5-CFI7LT,40.87135,,
TL3RSY-22AUZ-SMTVOJ,OWNQT7-PAI7S-I3J5O4,LTC/USD,forex,21:27.2,buy,market,94.98,40.89,0.09814,0.43051169,0,initiated,"LJ4HIB-NSH62-3O64Y5,LSZTIG-G22G6-3HKFXF",TKH2SE-M7IF5-CFI7LT,40.89,,
T6HXYJ-MO4YO-YZTFBV,OBY6QA-SNEWU-EXKYPJ,ETH/USD,forex,21:32.7,sell,market,3977.17,40.90492,0.09817,0.01028493,0,initiated,"LOEIQK-5MCLC-OWYH6H,LRAPIV-HWF5Y-UYGDC6",TKH2SE-M7IF5-CFI7LT,40.90492,,
TYS76K-CVUN2-24FBWM,OCUM7V-3CAQB-A5OJBM,LTC/USD,forex,21:37.9,sell,market,94.98952,40.8941,0.09815,0.43051169,0,initiated,"L43XHY-PK67O-XOL3I6,L6O5TL-I7XTB-JEJMVX",TKH2SE-M7IF5-CFI7LT,40.8941,,
TYB6Q2-IDAEE-KFEWHH,OYTGGI-YC5UM-NEOIPE,ETH/USD,forex,21:42.1,buy,market,3976.43,40.88239,0.09812,0.01028118,0,initiated,"L6JEKO-5QESM-B64EJ7,L7JZQA-7KM4F-OMDOBG",TKH2SE-M7IF5-CFI7LT,40.88239,,
TJFPJM-YOQ5R-3UIJ6I,OONZ2E-P2GL5-7RQA3U,AVAX/USD,forex,21:42.8,buy,market,21.92893,40.92533,0.09822,1.86627111,0,initiated,"L5WLH7-MJT27-3A7YW3,LOXNNG-LAAUQ-EGG3F2",TKH2SE-M7IF5-CFI7LT,40.92533,,
TKAPP4-3ZBJS-YNPFQM,OBFAXH-DWKTS-IX56I5,AVAX/USD,forex,22:45.6,sell,market,21.95,40.89,0.09814,1.86287016,0,initiated,"LU5PHA-WNOGT-22L5D3,LWUSHP-SHHME-P3FX7U",TKH2SE-M7IF5-CFI7LT,40.89,,
TAGXJO-DODYL-SH5SP3,OQVY3Z-OQ6DE-YFU5G7,LINK/USD,forex,22:46.4,buy,market,18.04741,40.933435,0.09824,2.26810574,0,initiated,"LJLVJG-RQUT4-Z5ODJZ,LWYUHI-63M2W-DU7S4K",TKH2SE-M7IF5-CFI7LT,40.933435,,
TUDZMW-KHMJG-7COSOE,ORK73K-THT7L-4DLIXR,LINK/USD,forex,22:54.0,sell,market,18.0474,40.889977,0.098136,2.26569907,0,initiated,"LXQZOK-G67QI-CCE6ST,LUF45K-RP5DV-GVIOLR",TKH2SE-M7IF5-CFI7LT,40.889977,,
TSQCOA-5VBSJ-ZPY6DQ,O67XWY-XFEI5-3QZXYV,ETH/USD,forex,22:59.1,buy,market,3981.95971,40.89831,0.09815,0.0102709,0,initiated,"L3MCX7-LKYQ5-4UG4N2,LYUVVB-YROOY-DI2AOO",TKH2SE-M7IF5-CFI7LT,40.89831,,
T2IBA4-KAWJY-ZUNNSE,OPXXKO-O3FWM-4W6MFU,ETH/USD,forex,28:14.5,sell,market,3978.43,40.93872,0.09825,0.01029017,0,initiated,"LUG64O-TE3XG-K2AEYQ,L4VO2B-TKMSA-RKTX7X",TKH2SE-M7IF5-CFI7LT,40.93872,,
TR2ZJM-RSFMO-UCXQ4F,OZX226-LEOBK-GK23JC,ETH/USD,forex,28:23.8,buy,market,3978.75,40.91329,0.09819,0.01028295,0,initiated,"L7BCWN-YVXD7-LDU4UL,LGJUO5-33MP6-7PCIMU",TKH2SE-M7IF5-CFI7LT,40.91329,,
TXTCTY-GSPQV-NGAL4R,OIYGEL-RFVCS-34KYYN,LTC/USD,forex,29:42.8,sell,market,95.08,40.87,0.09809,0.42984855,0,initiated,"LJS7BC-USLG4-C5K7CU,LA3WO4-PVGJJ-NJITIE",TKH2SE-M7IF5-CFI7LT,40.87,,
TXMK5Z-KNA6Z-5TEPRO,OL3WMF-MT6W4-QIYPK3,ETH/USD,forex,29:47.0,buy,market,3982.2563,40.87806,0.09811,0.01026505,0,initiated,"L7HCYB-E75GW-2B2ZQY,LHFCW2-7MJEN-7DGJCD",TKH2SE-M7IF5-CFI7LT,40.87806,,
TAXWM4-IYB23-RF6DI6,OQJ2IH-CAY7P-BVURI5,ETH/USD,forex,37:44.0,sell,market,3979,40.94475,0.09827,0.01029021,0,initiated,"LQYPK2-4YU2I-LPLZ2W,LUI5L3-KVTBK-DGM3HU",TKH2SE-M7IF5-CFI7LT,40.94475,,
TJGKD6-7T2KJ-FV7PMO,OVWAMZ-6AZWJ-AXQYYF,ETH/USD,forex,37:52.4,buy,market,3979.88,40.95905,0.0983,0.01029153,0,initiated,"LD25NH-WEV6L-25RG5O,LWBR6A-LTM3N-KAEYLU",TKH2SE-M7IF5-CFI7LT,40.95905,,
TYRSBK-Y2FU3-HRXHXX,OXJW2V-EOGVN-EVM7OF,LTC/USD,forex,39:10.6,sell,market,95.2,40.9343,0.09824,0.42998214,0,initiated,"LXKMQM-YTWMW-LJOJQV,L4TN24-DKSSN-DMQNEN",TKH2SE-M7IF5-CFI7LT,40.9343,,
THIQHO-ZVYKO-5PNN2S,OLFRV4-5E54L-VCZ4H6,ETH/USD,forex,39:15.2,buy,market,3985.92,40.92252,0.09821,0.01026677,0,initiated,"LYNT7W-L2OFN-6LUPPF,LLX4DX-JEAY3-SWTGHS",TKH2SE-M7IF5-CFI7LT,40.92252,,
TPP3OZ-6R626-XYB2QE,OZ5UVY-24YPI-27MEBR,LTC/USD,forex,41:52.9,sell,market,95.16,40.9157,0.0982,0.42996743,0,initiated,"LC3LVF-OST5T-R7AJ3M,L3WIEB-ZTMGZ-VDWDZO",TKH2SE-M7IF5-CFI7LT,40.9157,,
TRRPC6-XXAWK-XJYVG5,O2GHXS-W2OQZ-QVBO2V,ETH/USD,forex,41:57.6,buy,market,3984.56,40.92063,0.09821,0.0102698,0,initiated,"LCZ6XP-I4JNO-M47AWG,LBDU4U-5AUNS-5JI7YE",TKH2SE-M7IF5-CFI7LT,40.92063,,
TFRRV3-WZGZN-IPMP73,OGUS2F-UUZS6-2FJALG,ETH/USD,forex,48:38.1,sell,market,3983.87,40.91199,0.09819,0.01026941,0,initiated,"LR2HTX-F5MSM-LQPGCI,LHOR3R-FJY6Q-KITALH",TKH2SE-M7IF5-CFI7LT,40.91199,,
TRY7AJ-INJKJ-BUDWM2,OV5GPH-CX5SW-RJERLX,LTC/USD,forex,48:41.9,sell,market,95.18,40.88134,0.09812,0.42951611,0,initiated,"L5UDN3-ZLV7F-X6A43K,LC74Y6-JCAS7-NJNSOC",TKH2SE-M7IF5-CFI7LT,40.88134,,
T3VYJ2-3RDBG-YV73IX,O3MXOZ-VFWPI-EJ3PFI,ETH/USD,forex,48:46.2,buy,market,3983.88,40.92022,0.09821,0.01027145,0,initiated,"LYHOXJ-JVKI2-ZI4PB4,LAWKTD-5Z2HF-UYB6U2",TKH2SE-M7IF5-CFI7LT,40.92022,,
TO7CCD-MN4X3-QAEKOU,OQ26W5-OCVVP-RXHIXS,SOL/USD,forex,48:47.0,buy,market,194.21,40.92,0.09821,0.21069976,0,initiated,"LT2IU6-OUJ75-JI5CO3,LHXSOA-RP2ER-RXZHT6",TKH2SE-M7IF5-CFI7LT,40.92,,
TBTXVZ-J4EBW-H5AZW7,O3VW3R-AKEAZ-M25S3F,SOL/USD,forex,49:30.6,sell,market,194,40.84158,0.09802,0.2105236,0,initiated,"L4Q6DB-COACH-QZCIDH,LPMVRK-EZK63-BWEY5Z",TKH2SE-M7IF5-CFI7LT,40.84158,,
T2FJ62-3547B-A4HG54,OUIGHZ-MERHZ-D3SMVQ,DOGE/USD,forex,49:31.4,buy,market,0.196075347,40.83572274,0.098005734,208.2654622,0,initiated,"LGSYYO-YEBO2-YGIV3A,L2Z23R-LXKRS-SPPCWM",TKH2SE-M7IF5-CFI7LT,40.83572274,,
TR3R4P-CDCZ3-GZVKMZ,OVDDPY-G4IA5-X6OQVJ,DOGE/USD,forex,49:52.8,sell,market,0.1960685,40.84810414,0.09803545,208.3358833,0,initiated,"LSICC6-YVWT6-LJNODW,LK24VF-4EL3E-XTGAQ5",TKH2SE-M7IF5-CFI7LT,40.84810414,,
TA4YDC-JIEZA-MS2M6T,O544EG-QI7NY-BXHGFY,LINK/USD,forex,49:54.3,buy,market,18.05001,40.849796,0.09804,2.26314536,0,initiated,"L62MS2-NZTJ4-5SZIS5,L7PTEA-OORTW-XTNIBJ",TKH2SE-M7IF5-CFI7LT,40.849796,,
TBHPEE-NIGKR-7JLGN2,OGVG5Q-QP4SE-UVHSZF,ETH/USD,forex,50:01.3,sell,market,3980.68,40.84333,0.09802,0.01026039,0,initiated,"LBCKG5-RCX62-QIA2LK,LGLNVS-4VEJH-OWD6PL",TKH2SE-M7IF5-CFI7LT,40.84333,,
TH5WSP-37VTM-IWPH64,ODS4MM-XTDBZ-AB7AY7,LINK/USD,forex,50:05.0,sell,market,18.05,40.849977,0.09804,2.26315664,0,initiated,"LOIGKL-NI6Q5-ZYAJFQ,LBGYUU-JJCO7-5FNOHJ",TKH2SE-M7IF5-CFI7LT,40.849977,,
